Team,gameID,WIN,HOME,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,202404090MIN,0,0,44,89,.494,20,43,.465,13,17,.765,7,34,41,26,5,4,13,22,121,.627,.607,.483,.191,17.1,77.3,48.2,59.1,5.0,8.2,11.9,100.0,121.0,130.0
MIN,202404090MIN,1,1,43,90,.478,18,41,.439,26,32,.813,10,34,44,30,9,8,8,14,130,.625,.578,.456,.356,22.7,82.9,51.8,69.8,9.0,17.4,7.1,100.0,130.0,121.0
SAC,202404090OKC,0,0,33,96,.344,20,58,.345,19,26,.731,21,35,56,23,8,4,17,22,105,.489,.448,.604,.271,36.8,85.4,57.1,69.7,8.1,8.0,13.7,100.0,105.8,112.8
OKC,202404090OKC,1,1,39,80,.488,11,30,.367,23,31,.742,6,36,42,21,11,8,14,18,112,.598,.556,.375,.388,14.6,63.2,42.9,53.8,11.1,21.1,13.0,100.0,112.8,105.8
DEN,202404090UTA,1,0,46,94,.489,14,37,.378,5,11,.455,13,30,43,30,12,12,10,10,111,.562,.564,.394,.117,28.3,73.2,49.4,65.2,12.7,20.0,9.2,100.0,117.3,100.4
UTA,202404090UTA,0,1,36,91,.396,10,31,.323,13,13,1.000,11,33,44,19,5,2,15,9,95,.491,.451,.341,.143,26.8,71.7,50.6,52.8,5.3,3.5,13.4,100.0,100.4,117.3
GSW,202404090LAL,1,0,47,80,.588,26,41,.634,14,21,.667,4,38,42,37,3,12,15,17,134,.751,.750,.513,.263,11.8,79.2,51.2,78.7,3.0,19.7,14.4,100.0,133.2,119.3
LAL,202404090LAL,0,1,44,96,.458,12,35,.343,20,24,.833,10,30,40,31,8,3,8,14,120,.563,.521,.365,.250,20.8,88.2,48.8,70.5,8.0,7.7,7.0,100.0,119.3,133.2
LAC,202404090PHO,1,0,41,87,.471,12,26,.462,11,11,1.000,10,53,63,28,5,3,21,22,105,.572,.540,.299,.126,25.0,86.9,62.4,68.3,5.0,5.6,18.6,100.0,105.0,92.0
PHO,202404090PHO,0,1,30,89,.337,8,35,.229,24,28,.857,8,30,38,17,16,7,8,13,92,.454,.382,.393,.315,13.1,75.0,37.6,56.7,16.0,11.5,7.3,100.0,92.0,105.0
NOP,202404090POR,1,0,36,87,.414,11,36,.306,27,29,.931,13,32,45,25,13,2,9,9,110,.551,.477,.414,.333,27.7,71.1,48.9,69.4,13.8,4.3,8.3,100.0,116.5,105.9
POR,202404090POR,0,1,40,85,.471,13,38,.342,7,8,.875,13,34,47,28,3,3,22,19,100,.565,.547,.447,.094,28.9,72.3,51.1,70.0,3.2,5.9,19.9,100.0,105.9,116.5
MEM,202404100CLE,0,0,33,84,.393,14,32,.438,18,19,.947,10,34,44,21,10,10,16,21,98,.531,.476,.381,.226,22.2,73.9,48.4,63.6,10.4,22.2,14.8,100.0,101.8,114.3
CLE,202404100CLE,1,1,37,82,.451,15,37,.405,21,29,.724,12,35,47,27,11,10,16,15,110,.580,.543,.451,.354,26.1,77.8,51.6,73.0,11.4,19.2,14.4,100.0,114.3,101.8
CHO,202404100ATL,1,0,40,79,.506,14,36,.389,21,22,.955,5,28,33,25,11,2,14,18,115,.648,.595,.456,.278,13.9,80.0,46.5,62.5,11.3,4.8,13.6,100.0,118.5,117.5
ATL,202404100ATL,0,1,43,82,.524,18,40,.450,10,16,.625,7,31,38,35,7,2,18,20,114,.640,.634,.488,.195,20.0,86.1,53.5,81.4,7.2,4.7,16.8,100.0,117.5,118.5
TOR,202404100BRK,0,0,35,94,.372,16,40,.400,16,18,.889,15,30,45,19,8,5,10,22,102,.500,.457,.426,.191,26.3,68.2,44.6,54.3,8.5,10.0,8.9,100.0,108.0,112.3
BRK,202404100BRK,1,1,38,86,.442,11,36,.306,19,24,.792,14,42,56,25,4,15,15,16,106,.549,.506,.419,.279,31.8,73.7,55.4,65.8,4.2,27.8,13.4,100.0,112.3,108.0
DAL,202404100MIA,1,0,43,87,.494,15,44,.341,10,13,.769,8,31,39,27,8,8,7,13,111,.599,.580,.506,.149,19.0,72.1,45.9,62.8,8.9,15.7,7.0,100.0,123.3,102.2
MIA,202404100MIA,0,1,33,81,.407,13,30,.433,13,13,1.000,12,34,46,22,3,1,18,16,92,.530,.488,.370,.160,27.9,81.0,54.1,66.7,3.3,2.3,17.2,100.0,102.2,123.3
ORL,202404100MIL,0,0,36,78,.462,11,30,.367,16,23,.696,5,29,34,19,6,1,16,15,99,.562,.532,.385,.295,13.2,74.4,44.2,52.8,6.2,2.3,15.4,100.0,102.6,121.2
MIL,202404100MIL,1,1,43,84,.512,15,40,.375,16,20,.800,10,33,43,27,9,4,15,20,117,.630,.601,.476,.238,25.6,86.8,55.8,62.8,9.3,8.3,13.9,100.0,121.2,102.6
SAS,202404100OKC,0,0,32,96,.333,9,40,.225,16,20,.800,4,43,47,24,8,4,15,14,89,.425,.380,.417,.208,6.8,86.0,43.1,75.0,7.0,6.3,12.5,100.0,78.2,111.6
OKC,202404100OKC,1,1,47,101,.465,16,38,.421,17,21,.810,7,55,62,33,12,6,12,16,127,.576,.545,.376,.208,14.0,93.2,56.9,70.2,10.5,10.7,9.8,100.0,111.6,78.2
MIN,202404100DEN,0,0,41,82,.500,13,30,.433,12,21,.571,9,26,35,23,9,5,10,21,107,.586,.579,.366,.256,21.4,70.3,44.3,56.1,9.7,8.6,9.9,100.0,115.4,125.1
DEN,202404100DEN,1,1,46,83,.554,11,25,.440,13,23,.565,11,33,44,31,7,8,14,21,116,.623,.620,.301,.277,29.7,78.6,55.7,67.4,7.6,15.4,13.1,100.0,125.1,115.4
PHO,202404100LAC,1,0,46,95,.484,18,50,.360,14,15,.933,9,39,48,29,8,6,13,13,124,.610,.579,.526,.158,20.5,81.3,52.2,63.0,7.8,10.2,11.3,100.0,120.9,105.3
LAC,202404100LAC,0,1,44,95,.463,12,36,.333,8,10,.800,9,35,44,23,9,3,13,13,108,.543,.526,.379,.105,18.8,79.5,47.8,52.3,8.8,6.7,11.6,100.0,105.3,120.9
CHI,202404110DET,1,0,51,96,.531,14,36,.389,11,15,.733,11,31,42,28,14,5,9,15,127,.619,.604,.375,.156,26.2,81.6,52.5,54.9,14.2,11.9,8.1,100.0,129.0,106.7
DET,202404110DET,0,1,38,77,.494,14,35,.400,15,23,.652,7,31,38,27,4,2,20,12,105,.603,.584,.455,.299,18.4,73.8,47.5,71.1,4.1,3.3,18.7,100.0,106.7,129.0
NYK,202404110BOS,1,0,49,99,.495,14,36,.389,6,10,.600,17,35,52,24,7,4,15,12,118,.571,.566,.364,.101,39.5,77.8,59.1,49.0,7.4,9.1,12.7,100.0,124.0,114.5
BOS,202404110BOS,0,1,40,86,.465,16,42,.381,13,16,.813,10,26,36,25,7,12,12,16,109,.586,.558,.488,.186,22.2,60.5,40.9,62.5,7.4,19.0,11.4,100.0,114.5,124.0
HOU,202404110UTA,0,0,40,95,.421,21,47,.447,20,22,.909,16,23,39,22,8,6,10,18,121,.578,.532,.495,.232,32.0,60.5,44.3,55.0,8.4,12.5,8.7,100.0,127.0,130.1
UTA,202404110UTA,1,1,44,87,.506,14,39,.359,22,27,.815,15,34,49,27,8,7,16,20,124,.627,.586,.448,.310,39.5,68.0,55.7,61.4,8.4,14.6,13.9,100.0,130.1,127.0
GSW,202404110POR,1,0,36,77,.468,12,35,.343,16,20,.800,10,36,46,24,8,13,16,18,100,.583,.545,.455,.260,25.6,64.3,48.4,66.7,8.7,20.6,15.7,100.0,109.4,100.6
POR,202404110POR,0,1,35,97,.361,8,34,.235,14,17,.824,20,29,49,22,9,3,13,18,92,.440,.402,.351,.175,35.7,74.4,51.6,62.9,9.8,7.1,11.1,100.0,100.6,109.4
NOP,202404110SAC,1,0,49,86,.570,22,40,.550,15,18,.833,5,35,40,35,7,2,13,16,135,.719,.698,.465,.209,15.6,87.5,55.6,71.4,7.0,4.3,12.2,100.0,134.4,122.4
SAC,202404110SAC,0,1,46,84,.548,16,38,.421,15,20,.750,5,27,32,26,7,0,14,17,123,.663,.643,.452,.238,12.5,84.4,44.4,56.5,7.0,0.0,13.1,100.0,122.4,134.4
ORL,202404120PHI,0,0,43,95,.453,8,27,.296,19,25,.760,10,35,45,25,7,7,11,21,113,.533,.495,.284,.263,21.7,81.4,50.6,58.1,6.8,13.7,9.4,100.0,109.2,120.8
PHI,202404120PHI,1,1,42,88,.477,18,37,.486,23,28,.821,8,36,44,22,6,6,13,20,125,.623,.580,.420,.318,18.6,78.3,49.4,52.4,5.8,8.8,11.5,100.0,120.8,109.2
CHI,202404120WAS,1,0,48,98,.490,14,35,.400,19,28,.679,17,39,56,28,9,6,13,25,129,.585,.561,.357,.286,32.7,90.7,58.9,58.3,8.6,14.0,10.5,100.0,122.7,120.8
WAS,202404120WAS,0,1,45,86,.523,18,43,.419,19,29,.655,4,35,39,32,6,5,12,22,127,.643,.628,.500,.337,9.3,67.3,41.1,71.1,5.7,7.9,10.8,100.0,120.8,122.7
CHO,202404120BOS,0,0,32,76,.421,15,35,.429,19,22,.864,4,29,33,20,3,7,20,15,98,.572,.520,.461,.289,9.8,64.4,38.4,62.5,3.1,11.1,18.9,100.0,99.8,133.4
BOS,202404120BOS,1,1,54,104,.519,14,41,.341,9,13,.692,16,37,53,34,12,1,6,20,131,.597,.587,.394,.125,35.6,90.2,61.6,63.0,12.2,2.4,5.2,100.0,133.4,99.8
IND,202404120CLE,0,0,46,89,.517,9,32,.281,19,22,.864,7,32,39,37,7,2,14,17,120,.608,.567,.360,.247,18.9,74.4,48.8,80.4,6.8,3.2,12.4,100.0,116.5,125.3
CLE,202404120CLE,1,1,50,95,.526,13,32,.406,16,23,.696,11,30,41,28,9,2,11,14,129,.614,.595,.337,.242,25.6,81.1,51.3,56.0,8.7,3.5,9.5,100.0,125.3,116.5
BRK,202404120NYK,0,0,41,82,.500,11,32,.344,14,19,.737,16,29,45,22,3,4,14,19,107,.592,.567,.390,.232,41.0,78.4,59.2,53.7,3.5,7.5,13.4,100.0,123.6,128.2
NYK,202404120NYK,1,1,38,83,.458,14,30,.467,21,25,.840,8,23,31,21,10,3,5,15,111,.590,.542,.361,.301,21.6,59.0,40.8,55.3,11.5,6.0,5.1,100.0,128.2,123.6
LAL,202404120MEM,1,0,42,81,.519,13,37,.351,26,34,.765,10,29,39,25,5,6,19,17,123,.641,.599,.457,.420,27.8,64.4,48.1,59.5,5.0,10.7,16.5,100.0,122.6,119.6
MEM,202404120MEM,0,1,43,95,.453,17,39,.436,17,21,.810,16,26,42,19,14,2,15,27,120,.576,.542,.411,.221,35.6,72.2,51.9,44.2,14.0,4.5,12.6,100.0,119.6,122.6
TOR,202404120MIA,0,0,37,77,.481,10,31,.323,19,22,.864,7,34,41,23,1,1,17,21,103,.594,.545,.403,.286,18.4,85.0,52.6,62.2,1.0,2.2,16.4,100.0,108.1,131.2
MIA,202404120MIA,1,1,45,86,.523,17,41,.415,18,23,.783,6,31,37,37,7,2,7,16,125,.650,.622,.477,.267,15.0,81.6,47.4,82.2,7.3,4.3,6.8,100.0,131.2,108.1
ATL,202404120MIN,0,0,40,90,.444,9,30,.300,17,25,.680,9,31,40,23,4,1,15,25,106,.525,.494,.333,.278,19.6,81.6,47.6,57.5,4.0,2.4,12.9,100.0,105.4,108.4
MIN,202404120MIN,1,1,38,79,.481,10,37,.270,23,29,.793,7,37,44,29,8,11,14,22,109,.594,.544,.468,.367,18.4,80.4,52.4,76.3,8.0,18.3,13.2,100.0,108.4,105.4
MIL,202404120OKC,0,0,42,85,.494,11,30,.367,12,13,.923,8,34,42,27,7,3,19,15,107,.590,.559,.353,.153,21.1,81.0,52.5,64.3,7.1,5.9,17.3,100.0,108.1,126.3
OKC,202404120OKC,1,1,47,89,.528,13,38,.342,18,20,.900,8,30,38,29,13,5,10,12,125,.639,.601,.427,.225,19.0,78.9,47.5,61.7,13.1,9.1,9.3,100.0,126.3,108.1
DEN,202404120SAS,0,0,49,97,.505,13,36,.361,9,10,.900,6,27,33,31,9,4,9,19,120,.592,.572,.371,.103,13.6,71.1,40.2,63.3,8.9,7.7,8.2,100.0,118.3,119.3
SAS,202404120SAS,1,1,45,85,.529,15,33,.455,16,23,.696,11,38,49,31,2,4,18,13,121,.636,.618,.388,.271,28.9,86.4,59.8,68.9,2.0,6.6,15.9,100.0,119.3,118.3
DET,202404120DAL,1,0,46,95,.484,8,31,.258,7,9,.778,6,34,40,23,11,7,7,10,107,.541,.526,.326,.095,13.0,79.1,44.9,50.0,11.2,13.0,6.6,100.0,109.2,90.8
DAL,202404120DAL,0,1,36,83,.434,8,29,.276,9,12,.750,9,40,49,20,5,5,20,9,89,.504,.482,.349,.145,20.9,87.0,55.1,55.6,5.1,7.8,18.5,100.0,90.8,109.2
NOP,202404120GSW,1,0,42,90,.467,20,38,.526,10,16,.625,5,33,38,24,11,5,9,13,114,.587,.578,.422,.178,10.6,75.0,41.8,57.1,11.1,9.6,8.5,100.0,115.1,110.1
GSW,202404120GSW,0,1,40,86,.465,13,34,.382,16,21,.762,11,42,53,27,6,5,16,15,109,.572,.541,.395,.244,25.0,89.4,58.2,67.5,6.1,9.6,14.4,100.0,110.1,115.1
HOU,202404120POR,1,0,44,92,.478,11,39,.282,17,20,.850,10,38,48,25,3,5,9,20,116,.575,.538,.424,.217,23.8,70.4,50.0,56.8,3.1,8.3,8.2,100.0,120.8,111.5
POR,202404120POR,0,1,37,95,.389,12,35,.343,21,29,.724,16,32,48,20,4,5,7,14,107,.496,.453,.368,.305,29.6,76.2,50.0,54.1,4.2,9.4,6.1,100.0,111.5,120.8
UTA,202404120LAC,1,0,41,88,.466,6,35,.171,22,25,.880,14,32,46,26,7,4,18,14,110,.556,.500,.398,.284,36.8,61.5,51.1,63.4,7.3,7.0,15.4,100.0,114.4,113.4
LAC,202404120LAC,0,1,43,96,.448,10,39,.256,13,19,.684,20,24,44,23,9,7,13,17,109,.522,.500,.406,.198,38.5,63.2,48.9,53.5,9.4,13.2,11.1,100.0,113.4,114.4
PHO,202404120SAC,1,0,40,76,.526,12,32,.375,16,17,.941,6,35,41,25,4,4,19,16,108,.647,.605,.421,.224,18.8,79.5,53.9,62.5,4.3,7.5,18.5,100.0,115.5,114.4
SAC,202404120SAC,0,1,40,91,.440,14,38,.368,13,14,.929,9,26,35,26,12,1,7,19,107,.551,.516,.418,.154,20.5,81.3,46.1,65.0,12.8,2.3,6.7,100.0,114.4,115.5
WAS,202404140BOS,0,0,49,103,.476,14,38,.368,10,10,1.000,8,28,36,33,9,4,12,16,122,.568,.544,.369,.097,17.4,73.7,42.9,67.3,8.5,7.0,10.1,100.0,114.7,124.1
BOS,202404140BOS,1,1,51,89,.573,16,32,.500,14,21,.667,10,38,48,29,10,15,17,13,132,.672,.663,.360,.236,26.3,82.6,57.1,56.9,9.4,23.1,14.8,100.0,124.1,114.7
CHO,202404140CLE,1,0,46,91,.505,19,40,.475,9,11,.818,10,37,47,36,10,9,10,11,120,.626,.610,.440,.121,24.4,75.5,52.2,78.3,10.4,15.0,9.4,100.0,125.4,114.9
CLE,202404140CLE,0,1,44,93,.473,16,33,.485,6,9,.667,12,31,43,30,4,1,14,8,110,.567,.559,.355,.097,24.5,75.6,47.8,68.2,4.2,2.0,12.6,100.0,114.9,125.4
ATL,202404140IND,0,0,39,89,.438,12,36,.333,25,27,.926,9,23,32,25,6,5,17,12,115,.570,.506,.404,.303,20.0,65.7,40.0,64.1,5.6,7.8,14.4,100.0,107.8,147.2
IND,202404140IND,1,1,65,100,.650,19,36,.528,8,10,.800,12,36,48,41,10,6,16,24,157,.752,.745,.360,.100,34.3,80.0,60.0,63.1,9.4,11.3,13.3,100.0,147.2,107.8
TOR,202404140MIA,0,0,38,90,.422,9,34,.265,18,21,.857,13,28,41,23,6,3,19,21,103,.519,.472,.378,.233,28.3,68.3,47.1,60.5,6.0,5.9,16.1,100.0,102.3,117.2
MIA,202404140MIA,1,1,46,87,.529,9,36,.250,17,19,.895,13,33,46,29,13,7,19,16,118,.619,.580,.414,.218,31.7,71.7,52.9,63.0,12.9,12.5,16.6,100.0,117.2,102.3
CHI,202404140NYK,0,0,49,101,.485,8,31,.258,13,16,.813,15,29,44,25,15,3,12,21,119,.551,.525,.307,.158,28.8,64.4,45.4,51.0,14.5,5.1,10.0,100.0,115.2,116.1
NYK,202404140NYK,1,1,46,91,.505,12,32,.375,16,21,.762,16,37,53,27,7,6,21,17,120,.599,.571,.352,.231,35.6,71.2,54.6,58.7,6.8,8.6,17.3,100.0,116.1,115.2
MIL,202404140ORL,0,0,30,75,.400,7,27,.259,21,23,.913,7,27,34,16,10,4,17,18,88,.517,.447,.360,.307,16.3,79.4,44.2,53.3,10.5,8.0,16.6,100.0,92.4,118.6
ORL,202404140ORL,1,1,42,85,.494,11,35,.314,18,19,.947,7,36,43,27,11,5,14,18,113,.605,.559,.412,.224,20.6,83.7,55.8,64.3,11.5,10.4,13.0,100.0,118.6,92.4
BRK,202404140PHI,0,0,32,83,.386,9,34,.265,13,17,.765,4,38,42,19,8,6,13,14,86,.475,.440,.410,.205,8.3,74.5,42.4,59.4,8.0,11.5,12.6,100.0,86.3,107.4
PHI,202404140PHI,1,1,41,96,.427,14,44,.318,11,15,.733,13,44,57,30,8,6,14,16,107,.521,.500,.458,.156,25.5,91.7,57.6,73.2,8.0,12.2,12.0,100.0,107.4,86.3
UTA,202404140GSW,0,0,46,89,.517,14,34,.412,10,16,.625,14,34,48,22,6,5,20,20,116,.604,.596,.382,.180,31.8,73.9,53.3,47.8,6.0,9.8,17.2,100.0,116.4,123.4
GSW,202404140GSW,1,1,45,94,.479,14,43,.326,19,23,.826,12,30,42,35,10,6,9,14,123,.591,.553,.457,.245,26.1,68.2,46.7,77.8,10.0,10.9,8.0,100.0,123.4,116.4
HOU,202404140LAC,1,0,50,103,.485,11,38,.289,5,14,.357,17,42,59,31,7,8,18,13,116,.531,.539,.369,.136,32.7,72.4,53.6,62.0,6.6,11.9,14.2,100.0,109.3,98.9
LAC,202404140LAC,0,1,41,104,.394,8,37,.216,15,17,.882,16,35,51,23,13,8,12,14,105,.471,.433,.356,.163,27.6,67.3,46.4,56.1,12.2,12.3,9.7,100.0,98.9,109.3
DEN,202404140MEM,1,0,46,89,.517,12,36,.333,22,26,.846,16,38,54,32,9,5,18,17,126,.627,.584,.404,.292,37.2,70.4,55.7,69.6,8.9,7.5,15.2,100.0,124.1,109.3
MEM,202404140MEM,0,1,45,100,.450,8,33,.242,13,18,.722,16,27,43,22,9,2,13,18,111,.514,.490,.330,.180,29.6,62.8,44.3,48.9,8.9,3.8,10.8,100.0,109.3,124.1
PHO,202404140MIN,1,0,47,86,.547,16,29,.552,15,18,.833,13,19,32,28,13,3,13,24,125,.665,.640,.337,.209,35.1,61.3,47.1,59.6,14.1,6.8,12.2,100.0,136.0,115.3
MIN,202404140MIN,0,1,36,70,.514,9,26,.346,25,31,.806,12,24,36,22,7,5,24,20,106,.634,.579,.371,.443,38.7,64.9,52.9,61.1,7.6,8.8,22.3,100.0,115.3,136.0
LAL,202404140NOP,1,0,48,87,.552,11,29,.379,17,18,.944,7,32,39,32,12,3,15,13,124,.653,.615,.333,.207,19.4,76.2,50.0,66.7,12.0,6.1,13.6,100.0,123.9,107.9
NOP,202404140NOP,0,1,41,86,.477,15,37,.405,11,14,.786,10,29,39,26,8,1,19,17,108,.586,.564,.430,.163,23.8,80.6,50.0,63.4,8.0,1.7,17.1,100.0,107.9,123.9
DAL,202404140OKC,0,0,32,97,.330,8,39,.205,14,17,.824,12,29,41,19,8,2,15,15,86,.412,.371,.402,.175,20.3,72.5,41.4,59.4,7.6,3.2,12.6,100.0,81.7,128.3
OKC,202404140OKC,1,1,54,97,.557,14,34,.412,13,16,.813,11,47,58,38,6,6,15,17,135,.649,.629,.351,.165,27.5,79.7,58.6,70.4,5.7,10.3,12.6,100.0,128.3,81.7
POR,202404140SAC,0,0,31,98,.316,7,45,.156,13,17,.765,23,31,54,18,11,2,18,19,82,.389,.352,.459,.173,37.7,70.5,51.4,58.1,11.4,3.8,14.6,100.0,84.7,125.0
SAC,202404140SAC,1,1,43,87,.494,13,34,.382,22,27,.815,13,38,51,29,11,6,14,19,121,.612,.569,.391,.310,29.5,62.3,48.6,67.4,11.4,11.3,12.4,100.0,125.0,84.7
DET,202404140SAS,0,0,36,92,.391,8,33,.242,15,20,.750,11,29,40,17,7,3,14,9,95,.471,.435,.359,.217,20.8,70.7,42.6,47.2,7.0,5.3,12.2,100.0,95.5,123.6
SAS,202404140SAS,1,1,49,91,.538,15,34,.441,10,14,.714,12,42,54,33,9,3,14,17,123,.633,.621,.374,.154,29.3,79.2,57.4,67.3,9.0,5.1,12.6,100.0,123.6,95.5
LAL,202404160NOP,1,0,35,84,.417,14,35,.400,26,29,.897,6,35,41,24,8,7,8,12,110,.568,.500,.417,.345,13.0,77.8,45.1,68.6,8.2,11.1,7.6,100.0,112.3,108.2
NOP,202404160NOP,0,1,43,93,.462,9,30,.300,11,15,.733,10,40,50,30,4,2,12,23,106,.532,.511,.323,.161,22.2,87.0,54.9,69.8,4.1,4.1,10.8,100.0,108.2,112.3
GSW,202404160SAC,0,0,33,80,.413,10,32,.313,18,23,.783,8,34,42,19,5,3,16,17,94,.522,.475,.400,.288,19.0,69.4,46.2,57.6,5.3,5.1,15.1,100.0,99.2,124.5
SAC,202404160SAC,1,1,43,98,.439,18,39,.462,14,15,.933,15,34,49,28,10,5,8,17,118,.564,.531,.398,.153,30.6,81.0,53.8,65.1,10.5,10.4,7.1,100.0,124.5,99.2
MIA,202404170PHI,0,0,38,90,.422,14,39,.359,14,19,.737,18,29,47,23,12,4,13,19,104,.529,.500,.433,.211,34.6,65.9,49.0,60.5,13.1,7.8,11.7,100.0,113.5,114.6
PHI,202404170PHI,1,1,36,86,.419,12,35,.343,21,23,.913,15,34,49,23,4,3,15,17,105,.546,.488,.407,.267,34.1,65.4,51.0,63.9,4.4,5.9,13.5,100.0,114.6,113.5
ATL,202404170CHI,0,0,41,91,.451,11,37,.297,23,28,.821,8,26,34,30,4,2,9,16,116,.561,.511,.407,.308,17.8,72.2,42.0,73.2,4.1,2.9,8.0,100.0,117.5,132.7
CHI,202404170CHI,1,1,54,95,.568,11,26,.423,12,15,.800,10,37,47,27,6,8,7,20,131,.645,.626,.274,.158,27.8,82.2,58.0,50.0,6.1,14.8,6.4,100.0,132.7,117.5
CHI,202404190MIA,0,0,35,92,.380,13,43,.302,8,10,.800,7,31,38,27,12,6,12,19,91,.472,.451,.467,.109,15.6,77.5,44.7,77.1,12.3,12.2,11.1,100.0,93.6,115.2
MIA,202404190MIA,1,1,38,82,.463,14,33,.424,22,24,.917,9,38,47,26,6,6,15,11,112,.605,.549,.402,.293,22.5,84.4,55.3,68.4,6.2,12.2,13.9,100.0,115.2,93.6
SAC,202404190NOP,0,0,36,88,.409,11,41,.268,15,22,.682,14,26,40,21,9,4,15,17,98,.502,.472,.466,.250,29.2,70.3,47.1,58.3,9.6,6.1,13.3,100.0,104.4,111.9
NOP,202404190NOP,1,1,44,85,.518,7,19,.368,10,13,.769,11,34,45,29,9,8,15,19,105,.579,.559,.224,.153,29.7,70.8,52.9,65.9,9.6,17.0,14.2,100.0,111.9,104.4
ORL,202404200CLE,0,0,28,86,.326,8,37,.216,19,30,.633,11,29,40,16,12,7,12,25,83,.418,.372,.430,.349,20.0,74.4,42.6,57.1,12.5,13.7,10.8,100.0,86.2,100.7
CLE,202404200CLE,1,1,36,81,.444,8,30,.267,17,21,.810,10,44,54,21,9,4,18,21,97,.537,.494,.370,.259,25.6,80.0,57.4,58.3,9.3,8.2,16.6,100.0,100.7,86.2
PHO,202404200MIN,0,0,33,75,.440,9,28,.321,20,25,.800,3,25,28,16,9,6,15,19,95,.552,.500,.373,.333,7.1,65.8,35.0,48.5,9.4,10.7,14.9,100.0,98.7,124.7
MIN,202404200MIN,1,1,44,88,.500,12,32,.375,20,22,.909,13,39,52,26,8,2,15,24,120,.614,.568,.364,.250,34.2,92.9,65.0,59.1,8.3,4.3,13.3,100.0,124.7,98.7
PHI,202404200NYK,0,0,36,81,.444,12,35,.343,20,22,.909,9,24,33,17,8,7,11,21,104,.573,.519,.432,.272,22.0,51.1,37.5,47.2,9.1,12.5,10.8,100.0,118.4,126.4
NYK,202404200NYK,1,1,36,91,.396,16,35,.457,23,28,.821,23,32,55,20,6,7,12,18,111,.537,.484,.385,.308,48.9,78.0,62.5,55.6,6.8,15.2,10.4,100.0,126.4,118.4
LAL,202404200DEN,0,0,39,79,.494,8,29,.276,17,19,.895,6,34,40,22,3,7,12,15,103,.590,.544,.367,.241,15.0,69.4,44.9,56.4,3.3,11.7,12.1,100.0,111.6,123.5
DEN,202404200DEN,1,1,47,102,.461,15,42,.357,5,6,.833,15,34,49,27,7,4,6,20,114,.545,.534,.412,.059,30.6,85.0,55.1,57.4,7.6,8.0,5.4,100.0,123.5,111.6
MIA,202404210BOS,0,0,38,81,.469,12,37,.324,6,6,1.000,5,29,34,23,4,1,11,13,94,.562,.543,.457,.074,12.8,74.4,43.6,60.5,4.5,3.0,11.6,100.0,106.8,129.5
BOS,202404210BOS,1,1,39,82,.476,22,49,.449,14,16,.875,10,34,44,27,6,6,11,10,114,.640,.610,.598,.195,25.6,87.2,56.4,69.2,6.8,13.6,11.0,100.0,129.5,106.8
DAL,202404210LAC,0,0,31,80,.388,10,33,.303,25,33,.758,9,32,41,14,7,9,9,15,97,.513,.450,.413,.413,20.5,76.2,47.7,45.2,7.5,17.6,8.7,100.0,104.5,117.4
LAC,202404210LAC,1,1,40,87,.460,18,36,.500,11,13,.846,10,35,45,21,5,3,14,22,109,.588,.563,.414,.149,23.8,79.5,52.3,52.5,5.4,6.4,13.1,100.0,117.4,104.5
IND,202404210MIL,0,0,36,91,.396,8,38,.211,14,21,.667,14,36,50,20,4,5,13,16,94,.469,.440,.418,.231,25.0,87.8,51.5,55.6,4.1,10.0,11.5,100.0,96.0,111.3
MIL,202404210MIL,1,1,41,87,.471,14,37,.378,13,13,1.000,5,42,47,21,5,5,12,22,109,.588,.552,.425,.149,12.2,75.0,48.5,51.2,5.1,9.4,11.5,100.0,111.3,96.0
NOP,202404210OKC,0,0,37,96,.385,11,39,.282,7,9,.778,18,34,52,22,7,6,14,16,92,.460,.443,.406,.094,33.3,81.0,54.2,59.5,7.5,11.3,12.3,100.0,98.9,101.1
OKC,202404210OKC,1,1,37,85,.435,10,32,.313,10,13,.769,8,36,44,21,5,7,13,13,94,.518,.494,.376,.153,19.0,66.7,45.8,56.8,5.4,12.3,12.5,100.0,101.1,98.9
ORL,202404220CLE,0,0,29,80,.363,9,35,.257,19,26,.731,11,30,41,18,8,5,17,22,86,.470,.419,.438,.325,25.0,66.7,46.1,62.1,8.7,11.6,15.7,100.0,93.5,104.3
CLE,202404220CLE,1,1,34,82,.415,12,39,.308,16,26,.615,15,33,48,18,11,6,15,24,96,.514,.488,.476,.317,33.3,75.0,53.9,52.9,12.0,13.3,13.8,100.0,104.3,93.5
PHI,202404220NYK,0,0,36,84,.429,13,36,.361,16,22,.727,10,34,44,26,3,6,11,21,101,.539,.506,.429,.262,22.7,73.9,48.9,72.2,3.2,10.3,10.5,100.0,109.0,112.3
NYK,202404220NYK,1,1,37,91,.407,11,33,.333,19,23,.826,12,34,46,22,5,6,8,17,104,.514,.467,.363,.253,26.1,77.3,51.1,59.5,5.4,12.5,7.3,100.0,112.3,109.0
