Team,gameID,WIN,HOME,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHO,202112130DAL,0,0,34,86,.395,13,37,.351,15,24,.625,18,20,38,22,8,2,10,18,96,.497,.471,.430,.279,33.3,58.8,43.2,64.7,9.3,4.8,9.4,100.0,111.5,139.3
DAL,202112130DAL,1,1,43,83,.518,19,41,.463,15,17,.882,14,36,50,28,4,8,13,19,120,.663,.633,.494,.205,41.2,66.7,56.8,65.1,4.6,16.3,12.6,100.0,139.3,111.5
WAS,202112130DEN,0,0,41,90,.456,12,34,.353,13,21,.619,6,35,41,25,7,5,10,26,107,.539,.522,.378,.233,11.8,89.7,45.6,61.0,6.9,10.6,9.2,100.0,105.5,111.4
DEN,202112130DEN,1,1,37,79,.468,10,32,.313,29,33,.879,4,45,49,26,8,2,13,19,113,.604,.532,.405,.418,10.3,88.2,54.4,70.3,7.9,3.6,12.2,100.0,111.4,105.5
PHO,202112130LAC,0,0,36,96,.375,7,29,.241,16,19,.842,13,28,41,22,10,3,11,23,95,.455,.411,.302,.198,26.0,77.8,47.7,61.1,10.3,5.3,9.5,100.0,98.0,114.6
LAC,202112130LAC,1,1,43,78,.551,9,21,.429,16,23,.696,8,37,45,24,5,7,17,20,111,.630,.609,.269,.295,22.2,74.0,52.3,55.8,5.2,10.4,16.2,100.0,114.6,98.0
TOR,202112140BRK,0,0,48,105,.457,18,52,.346,15,19,.789,13,28,41,26,6,6,12,21,129,.569,.543,.495,.181,24.1,59.6,40.6,54.2,5.5,9.4,9.6,100.0,118.8,120.6
BRK,202112140BRK,1,1,50,103,.485,14,39,.359,17,23,.739,19,41,60,28,7,5,18,20,131,.579,.553,.379,.223,40.4,75.9,59.4,56.0,6.4,9.4,13.7,100.0,120.6,118.8
GSW,202112140NYK,1,0,35,77,.455,15,40,.375,20,27,.741,7,42,49,28,3,6,12,22,105,.591,.552,.519,.351,18.4,91.3,58.3,80.0,3.2,14.6,11.9,100.0,112.1,102.5
NYK,202112140NYK,0,1,30,83,.361,16,42,.381,20,22,.909,4,31,35,18,6,6,9,21,96,.518,.458,.506,.265,8.7,81.6,41.7,60.0,6.4,16.2,8.9,100.0,102.5,112.1
PHO,202112140POR,1,0,44,93,.473,11,31,.355,12,15,.800,8,41,49,30,7,0,14,24,111,.557,.532,.333,.161,18.2,77.4,50.5,68.2,6.7,0.0,12.3,100.0,106.4,102.5
POR,202112140POR,0,1,40,96,.417,13,41,.317,14,22,.636,12,36,48,23,7,3,14,18,107,.506,.484,.427,.229,22.6,81.8,49.5,57.5,6.7,4.8,11.7,100.0,102.5,106.4
HOU,202112150CLE,0,0,30,78,.385,5,29,.172,24,35,.686,10,31,41,20,13,1,17,21,89,.476,.417,.372,.449,22.2,77.5,48.2,66.7,13.3,2.5,15.4,100.0,90.9,126.7
CLE,202112150CLE,1,1,45,80,.563,18,40,.450,16,24,.667,9,35,44,26,6,5,17,25,124,.685,.675,.500,.300,22.5,77.8,51.8,57.8,6.1,10.2,15.8,100.0,126.7,90.9
ATL,202112150ORL,1,0,42,85,.494,11,31,.355,16,16,1.000,6,34,40,25,11,5,13,16,111,.603,.559,.365,.188,15.0,73.9,46.5,59.5,11.1,9.1,12.4,100.0,112.4,100.2
ORL,202112150ORL,0,1,35,90,.389,10,35,.286,19,21,.905,12,34,46,25,4,2,17,17,99,.499,.444,.389,.233,26.1,85.0,53.5,71.4,4.0,3.7,14.6,100.0,100.2,112.4
MIA,202112150PHI,1,0,35,78,.449,18,44,.409,13,17,.765,9,35,44,25,5,3,18,18,101,.591,.564,.564,.218,22.5,89.7,55.7,71.4,5.4,7.1,17.4,100.0,109.5,104.1
PHI,202112150PHI,0,1,35,79,.443,12,37,.324,14,17,.824,4,31,35,26,9,5,11,19,96,.555,.519,.468,.215,10.3,77.5,44.3,74.3,9.8,14.7,11.3,100.0,104.1,109.5
LAL,202112150DAL,1,0,39,90,.433,15,39,.385,14,18,.778,4,42,46,24,8,2,14,20,107,.546,.517,.433,.200,8.5,84.0,47.4,61.5,7.5,3.7,12.5,100.0,100.8,98.0
DAL,202112150DAL,0,1,39,98,.398,12,44,.273,14,17,.824,8,43,51,22,4,3,11,21,104,.493,.459,.449,.173,16.0,91.5,52.6,56.4,3.8,5.9,9.4,100.0,98.0,100.8
IND,202112150MIL,0,0,39,83,.470,11,38,.289,10,11,.909,11,34,45,24,6,6,19,16,99,.564,.536,.458,.133,28.2,77.3,54.2,61.5,6.4,9.8,17.8,100.0,105.9,122.0
MIL,202112150MIL,1,1,44,90,.489,14,29,.483,12,15,.800,10,28,38,25,10,3,9,11,114,.590,.567,.322,.167,22.7,71.8,45.8,56.8,10.7,6.7,8.5,100.0,122.0,105.9
NOP,202112150OKC,1,0,39,80,.488,11,28,.393,24,36,.667,10,39,49,23,6,3,12,19,113,.590,.556,.350,.450,22.7,83.0,53.8,59.0,6.1,5.2,11.1,100.0,115.8,112.7
OKC,202112150OKC,0,1,39,93,.419,13,35,.371,19,19,1.000,8,34,42,22,8,4,8,25,110,.543,.489,.376,.204,17.0,77.3,46.2,56.4,8.2,7.7,7.3,100.0,112.7,115.8
CHO,202112150SAS,1,0,51,86,.593,18,34,.529,11,16,.688,9,39,48,34,3,4,13,16,131,.704,.698,.395,.186,25.0,78.0,55.8,66.7,3.1,7.5,12.3,100.0,136.4,119.8
SAS,202112150SAS,0,1,39,90,.433,12,37,.324,25,25,1.000,11,27,38,27,5,3,8,14,115,.569,.500,.411,.278,22.0,75.0,44.2,69.2,5.2,5.8,7.3,100.0,119.8,136.4
MIN,202112150DEN,1,0,45,88,.511,23,48,.479,11,16,.688,6,33,39,24,10,5,12,23,124,.652,.642,.545,.182,15.4,78.6,48.1,53.3,10.0,11.1,11.2,100.0,124.0,107.0
DEN,202112150DEN,0,1,38,84,.452,14,39,.359,17,23,.739,9,33,42,33,5,3,18,15,107,.568,.536,.464,.274,21.4,84.6,51.9,86.8,5.0,7.5,16.1,100.0,107.0,124.0
MEM,202112150POR,1,0,39,82,.476,11,32,.344,24,30,.800,11,42,53,22,10,5,16,21,113,.593,.543,.390,.366,25.0,89.4,58.2,56.4,10.0,11.4,14.4,100.0,112.5,102.5
POR,202112150POR,0,1,31,82,.378,15,38,.395,26,28,.929,5,33,38,18,9,6,15,21,103,.546,.470,.463,.341,10.6,75.0,41.8,58.1,9.0,12.0,13.7,100.0,102.5,112.5
WAS,202112150SAC,0,0,42,89,.472,5,24,.208,16,21,.762,7,32,39,20,8,3,11,22,105,.534,.500,.270,.236,17.5,84.2,50.0,47.6,8.1,5.4,10.1,100.0,106.1,120.2
SAC,202112150SAC,1,1,45,82,.549,8,26,.308,21,29,.724,6,33,39,25,7,6,11,21,119,.628,.598,.317,.354,15.8,82.5,50.0,55.6,7.1,9.2,10.4,100.0,120.2,106.1
LAC,202112150UTA,0,0,40,85,.471,10,30,.333,13,20,.650,8,34,42,24,6,5,16,22,103,.549,.529,.353,.235,18.2,81.0,48.8,60.0,6.0,9.6,14.6,100.0,103.7,124.8
UTA,202112150UTA,1,1,47,89,.528,15,37,.405,15,20,.750,8,36,44,26,11,4,10,18,124,.634,.612,.416,.225,19.0,81.8,51.2,55.3,11.1,7.3,9.3,100.0,124.8,103.7
DET,202112160IND,0,0,40,81,.494,7,25,.280,26,30,.867,6,31,37,20,6,4,12,23,113,.600,.537,.309,.370,15.4,79.5,47.4,50.0,6.0,6.8,11.3,100.0,113.4,122.4
IND,202112160IND,1,1,45,91,.495,7,32,.219,25,28,.893,8,33,41,26,6,7,9,21,122,.590,.533,.352,.308,20.5,84.6,52.6,57.8,6.0,12.5,8.0,100.0,122.4,113.4
PHI,202112160BRK,0,0,39,89,.438,10,34,.294,17,20,.850,5,33,38,19,10,4,9,22,105,.537,.494,.382,.225,11.6,76.7,44.2,48.7,10.1,6.1,8.4,100.0,105.5,114.6
BRK,202112160BRK,1,1,44,89,.494,11,23,.478,15,16,.938,10,38,48,21,4,3,15,15,114,.594,.556,.258,.180,23.3,88.4,55.8,47.7,4.0,5.5,13.5,100.0,114.6,105.5
NYK,202112160HOU,1,0,39,83,.470,17,36,.472,21,25,.840,15,25,40,25,8,6,12,26,116,.617,.572,.434,.301,38.5,83.3,58.0,64.1,8.9,16.7,11.3,100.0,129.0,114.6
HOU,202112160HOU,0,1,34,68,.500,11,32,.344,24,30,.800,5,24,29,29,4,4,19,25,103,.634,.581,.471,.441,16.7,61.5,42.0,85.3,4.4,8.5,19.0,100.0,114.6,129.0
WAS,202112160PHO,0,0,40,82,.488,6,21,.286,12,19,.632,6,26,32,22,11,3,16,21,98,.542,.524,.256,.232,13.6,74.3,40.5,55.0,11.1,6.0,15.0,100.0,98.6,118.8
PHO,202112160PHO,1,1,42,79,.532,9,29,.310,25,26,.962,9,38,47,25,9,2,20,23,118,.652,.589,.367,.329,25.7,86.4,59.5,59.5,9.1,3.3,18.1,100.0,118.8,98.6
MIA,202112170ORL,1,0,41,82,.500,19,35,.543,14,19,.737,14,32,46,25,5,5,17,14,115,.636,.616,.427,.232,34.1,78.0,56.1,61.0,5.4,8.8,15.8,100.0,124.4,113.6
ORL,202112170ORL,0,1,43,89,.483,11,32,.344,8,10,.800,9,27,36,23,10,5,11,19,105,.562,.545,.360,.112,22.0,65.9,43.9,53.5,10.8,10.6,10.5,100.0,113.6,124.4
DEN,202112170ATL,1,0,50,86,.581,17,38,.447,16,18,.889,4,34,38,35,9,7,17,22,133,.708,.680,.442,.209,12.9,77.3,50.7,70.0,8.6,10.9,15.3,100.0,126.4,109.3
ATL,202112170ATL,0,1,41,88,.466,7,24,.292,26,34,.765,10,27,37,22,6,3,15,17,115,.558,.506,.273,.386,22.7,87.1,49.3,53.7,5.7,6.3,12.7,100.0,109.3,126.4
GSW,202112170BOS,1,0,39,90,.433,16,46,.348,17,21,.810,12,33,45,27,9,8,14,25,111,.559,.522,.511,.233,26.1,75.0,50.0,69.2,9.2,19.5,12.4,100.0,113.6,109.5
BOS,202112170BOS,0,1,36,82,.439,15,41,.366,20,29,.690,11,34,45,20,5,2,16,19,107,.565,.530,.500,.354,25.0,73.9,50.0,55.6,5.1,4.5,14.4,100.0,109.5,113.6
MIL,202112170NOP,0,0,45,104,.433,14,47,.298,8,10,.800,12,32,44,16,12,5,13,19,112,.517,.500,.452,.096,21.4,71.1,43.6,35.6,11.2,9.6,10.7,100.0,104.7,108.4
NOP,202112170NOP,1,1,42,89,.472,13,37,.351,19,30,.633,13,44,57,34,10,3,20,13,116,.568,.545,.416,.337,28.9,78.6,56.4,81.0,9.3,5.3,16.4,100.0,108.4,104.7
SAS,202112170UTA,1,0,50,100,.500,15,41,.366,13,18,.722,11,32,43,27,8,4,7,18,128,.593,.575,.410,.180,22.9,71.1,46.2,54.0,7.9,7.1,6.1,100.0,125.6,123.6
UTA,202112170UTA,0,1,46,93,.495,13,37,.351,21,26,.808,13,37,50,26,5,6,13,18,126,.603,.565,.398,.280,28.9,77.1,53.8,56.5,4.9,10.2,11.1,100.0,123.6,125.6
LAL,202112170MIN,0,0,30,78,.385,12,43,.279,20,29,.690,1,35,36,26,6,7,18,22,92,.507,.462,.551,.372,2.1,70.0,37.1,86.7,5.7,13.0,16.6,100.0,87.3,104.4
MIN,202112170MIN,1,1,41,98,.418,12,44,.273,16,24,.667,15,46,61,23,13,6,15,25,110,.507,.480,.449,.245,30.0,97.9,62.9,56.1,12.3,17.1,12.1,100.0,104.4,87.3
CHO,202112170POR,0,0,44,92,.478,13,37,.351,15,18,.833,10,28,38,29,8,4,13,19,116,.580,.549,.402,.196,22.7,80.0,48.1,65.9,8.0,10.5,11.5,100.0,115.4,124.4
POR,202112170POR,1,1,44,85,.518,21,47,.447,16,18,.889,7,34,41,27,7,6,17,20,125,.673,.641,.553,.212,20.0,77.3,51.9,61.4,7.0,10.9,15.5,100.0,124.4,115.4
MEM,202112170SAC,1,0,45,97,.464,13,24,.542,21,27,.778,12,38,50,25,11,3,13,21,124,.569,.531,.247,.278,25.5,79.2,52.6,55.6,10.4,5.7,10.7,100.0,117.3,99.3
SAC,202112170SAC,0,1,36,88,.409,13,35,.371,20,26,.769,10,35,45,21,5,6,18,20,105,.528,.483,.398,.295,20.8,74.5,47.4,58.3,4.7,8.2,15.3,100.0,99.3,117.3
HOU,202112180DET,1,0,46,93,.495,14,38,.368,10,17,.588,13,34,47,27,15,5,19,18,116,.577,.570,.409,.183,32.5,69.4,52.8,58.7,14.5,8.8,15.9,100.0,112.4,103.6
DET,202112180DET,0,1,43,93,.462,10,36,.278,11,16,.688,15,27,42,29,8,6,21,24,107,.535,.516,.387,.172,30.6,67.5,47.2,67.4,7.7,10.9,17.3,100.0,103.6,112.4
NYK,202112180BOS,0,0,35,80,.438,13,36,.361,24,30,.800,8,34,42,18,8,6,14,21,107,.574,.519,.450,.375,19.5,73.9,48.3,51.4,8.3,13.6,13.1,100.0,111.3,118.6
BOS,202112180BOS,1,1,42,89,.472,17,45,.378,13,17,.765,12,33,45,23,6,3,13,20,114,.591,.567,.506,.191,26.1,80.5,51.7,54.8,6.2,6.8,11.9,100.0,118.6,111.3
ORL,202112180BRK,1,0,39,94,.415,10,31,.323,12,13,.923,12,38,50,20,6,4,16,14,100,.501,.468,.330,.138,25.5,70.4,49.5,51.3,6.0,7.1,13.8,100.0,99.3,92.4
BRK,202112180BRK,0,1,39,102,.382,9,46,.196,6,8,.750,16,35,51,24,8,8,16,14,93,.441,.426,.451,.078,29.6,74.5,50.5,61.5,7.9,12.7,13.2,100.0,92.4,99.3
GSW,202112180TOR,0,0,37,79,.468,11,36,.306,15,21,.714,11,36,47,26,5,5,20,21,100,.567,.538,.456,.266,27.5,75.0,53.4,70.3,5.2,9.6,18.5,100.0,103.5,123.2
TOR,202112180TOR,1,1,45,90,.500,14,38,.368,15,23,.652,12,29,41,26,13,3,11,21,119,.594,.578,.422,.256,25.0,72.5,46.6,57.8,13.5,7.0,9.9,100.0,123.2,103.5
LAC,202112180OKC,0,0,37,83,.446,16,39,.410,13,19,.684,7,32,39,26,11,3,13,16,103,.564,.542,.470,.229,15.6,65.3,41.5,70.3,11.6,4.9,12.5,100.0,108.6,109.6
OKC,202112180OKC,1,1,43,92,.467,12,31,.387,6,10,.600,17,38,55,23,4,4,16,18,104,.539,.533,.337,.109,34.7,84.4,58.5,53.5,4.2,9.1,14.2,100.0,109.6,108.6
CLE,202112180MIL,1,0,45,90,.500,16,45,.356,13,14,.929,9,37,46,36,11,3,15,13,119,.619,.589,.500,.156,22.5,74.0,51.1,80.0,11.3,5.9,13.5,100.0,122.0,92.2
MIL,202112180MIL,0,1,35,89,.393,12,38,.316,8,11,.727,13,31,44,18,8,4,17,15,90,.480,.461,.427,.124,26.0,77.5,48.9,51.4,8.2,8.9,15.3,100.0,92.2,122.0
WAS,202112180UTA,1,0,42,94,.447,9,31,.290,16,20,.800,11,36,47,27,7,4,9,23,109,.530,.495,.330,.213,22.4,81.8,50.5,64.3,7.1,10.8,8.1,100.0,109.8,103.7
UTA,202112180UTA,0,1,35,81,.432,14,44,.318,19,30,.633,8,38,46,17,5,6,16,23,103,.547,.519,.543,.370,18.2,77.6,49.5,48.6,5.0,9.5,14.5,100.0,103.7,109.8
MIA,202112190DET,0,0,28,74,.378,13,43,.302,21,33,.636,8,31,39,23,4,3,13,27,90,.508,.466,.581,.446,16.3,83.8,45.3,82.1,4.3,7.0,12.8,100.0,96.1,106.8
DET,202112190DET,1,1,35,75,.467,8,32,.250,22,30,.733,6,41,47,24,4,2,15,28,100,.567,.520,.427,.400,16.2,83.7,54.7,68.6,4.3,6.5,14.5,100.0,106.8,96.1
POR,202112190MEM,1,0,35,74,.473,11,32,.344,24,28,.857,9,42,51,17,4,9,25,18,105,.608,.547,.432,.378,28.1,80.8,60.7,48.6,4.1,15.8,22.5,100.0,107.2,102.1
MEM,202112190MEM,0,1,35,91,.385,9,34,.265,21,25,.840,10,23,33,22,13,5,8,22,100,.490,.434,.374,.275,19.2,71.9,39.3,62.9,13.3,11.9,7.3,100.0,102.1,107.2
SAS,202112190SAC,0,0,45,91,.495,12,25,.480,12,13,.923,13,31,44,24,7,8,14,12,114,.589,.560,.275,.143,31.0,73.8,52.4,53.3,7.3,12.1,12.6,100.0,118.4,125.7
SAC,202112190SAC,1,1,46,91,.505,14,25,.560,15,18,.833,11,29,40,23,11,3,12,19,121,.612,.582,.275,.198,26.2,69.0,47.6,50.0,11.4,4.5,10.8,100.0,125.7,118.4
LAL,202112190CHI,0,0,42,82,.512,12,34,.353,14,22,.636,9,37,46,25,6,8,20,25,110,.600,.585,.415,.268,25.0,69.8,51.7,59.5,6.0,12.7,17.9,100.0,110.9,115.9
CHI,202112190CHI,1,1,40,93,.430,10,30,.333,25,31,.806,16,27,43,20,10,3,10,17,115,.539,.484,.323,.333,30.2,75.0,48.3,50.0,10.1,6.3,8.6,100.0,115.9,110.9
DAL,202112190MIN,0,0,36,82,.439,12,41,.293,21,22,.955,7,34,41,27,5,2,12,25,105,.573,.512,.500,.268,18.4,85.0,52.6,75.0,5.4,4.7,11.6,100.0,113.2,119.6
MIN,202112190MIN,1,1,36,77,.468,15,34,.441,24,31,.774,6,31,37,26,6,3,9,22,111,.612,.565,.442,.403,15.0,81.6,47.4,72.2,6.5,7.3,9.0,100.0,119.6,113.2
CHO,202112190PHO,0,0,36,100,.360,10,45,.222,24,28,.857,13,30,43,26,12,6,9,12,106,.472,.410,.450,.280,21.7,75.0,43.0,72.2,11.3,11.1,7.4,100.0,99.7,128.9
PHO,202112190PHO,1,1,54,95,.568,20,41,.488,9,13,.692,10,47,57,35,5,8,18,21,137,.680,.674,.432,.137,25.0,78.3,57.0,64.8,4.7,14.5,15.2,100.0,128.9,99.7
PHI,202112200BOS,1,0,36,72,.500,10,25,.400,26,31,.839,2,32,34,20,11,7,17,23,108,.631,.569,.347,.431,6.1,74.4,44.7,55.6,11.2,12.7,16.6,100.0,109.6,104.6
BOS,202112200BOS,0,1,38,82,.463,7,27,.259,20,25,.800,11,31,42,16,9,5,18,23,103,.554,.506,.329,.305,25.6,93.9,55.3,42.1,9.1,10.6,16.2,100.0,104.6,109.6
HOU,202112200CHI,0,0,44,78,.564,12,33,.364,18,24,.750,7,28,35,27,4,4,14,17,118,.666,.641,.423,.308,21.9,75.7,50.7,61.4,4.2,7.5,13.7,100.0,125.2,141.1
CHI,202112200CHI,1,1,47,88,.534,16,35,.457,23,24,.958,9,25,34,33,7,5,8,23,133,.675,.625,.398,.273,24.3,78.1,49.3,70.2,7.4,11.1,7.5,100.0,141.1,125.2
OKC,202112200MEM,1,0,36,84,.429,11,38,.289,19,28,.679,9,38,47,24,7,7,14,17,102,.529,.494,.452,.333,20.9,69.1,48.0,66.7,7.1,10.1,12.7,100.0,104.0,100.9
MEM,202112200MEM,0,1,39,101,.386,11,32,.344,10,13,.769,17,34,51,24,9,2,12,21,99,.464,.441,.317,.129,30.9,79.1,52.0,61.5,9.2,4.3,10.1,100.0,100.9,104.0
CHO,202112200UTA,0,0,39,101,.386,15,43,.349,9,9,1.000,11,40,51,27,7,4,13,25,102,.486,.460,.426,.089,19.3,64.5,42.9,69.2,6.7,9.3,11.0,100.0,97.6,107.1
UTA,202112200UTA,1,1,34,96,.354,16,53,.302,28,37,.757,22,46,68,21,4,6,17,14,112,.499,.438,.552,.385,35.5,80.7,57.1,61.8,3.8,10.3,13.1,100.0,107.1,97.6
SAC,202112200GSW,0,0,37,83,.446,13,32,.406,11,16,.688,6,31,37,23,10,3,21,9,98,.544,.524,.386,.193,15.8,75.6,46.8,62.2,10.0,5.9,18.9,100.0,98.4,113.4
GSW,202112200GSW,1,1,46,88,.523,15,37,.405,6,9,.667,10,32,42,28,12,9,16,18,113,.614,.608,.420,.102,24.4,84.2,53.2,60.9,12.0,17.6,14.8,100.0,113.4,98.4
SAS,202112200LAC,1,0,50,114,.439,12,37,.324,4,6,.667,23,43,66,37,11,4,12,19,116,.497,.491,.325,.053,40.4,82.7,60.6,74.0,10.9,7.3,9.3,100.0,115.5,91.6
LAC,202112200LAC,0,1,34,87,.391,9,32,.281,15,20,.750,9,34,43,18,6,5,15,15,92,.480,.443,.368,.230,17.3,59.6,39.4,52.9,6.0,6.5,13.5,100.0,91.6,115.5
IND,202112210MIA,0,0,31,87,.356,11,31,.355,23,28,.821,11,31,42,22,6,3,12,13,96,.483,.420,.356,.322,22.4,67.4,44.2,71.0,6.3,6.5,10.8,100.0,100.8,131.3
MIA,202112210MIA,1,1,47,95,.495,22,49,.449,9,11,.818,15,38,53,30,5,5,11,21,125,.626,.611,.516,.116,32.6,77.6,55.8,63.8,5.3,8.9,9.9,100.0,131.3,100.8
DET,202112210NYK,0,0,34,94,.362,8,33,.242,15,19,.789,10,38,48,22,9,4,14,18,91,.445,.404,.351,.202,20.4,74.5,48.0,64.7,9.0,7.0,12.0,100.0,91.2,105.3
NYK,202112210NYK,1,1,40,90,.444,11,33,.333,14,19,.737,13,39,52,22,5,7,13,19,105,.534,.506,.367,.211,25.5,79.6,52.0,55.0,5.0,11.5,11.7,100.0,105.3,91.2
POR,202112210NOP,0,0,35,78,.449,13,34,.382,14,19,.737,7,24,31,18,12,4,11,17,97,.562,.532,.436,.244,16.3,75.0,41.3,51.4,13.2,8.5,11.3,100.0,106.5,121.9
NOP,202112210NOP,1,1,42,80,.525,12,33,.364,15,18,.833,8,36,44,27,5,3,16,19,111,.631,.600,.413,.225,25.0,83.7,58.7,64.3,5.5,6.8,15.4,100.0,121.9,106.5
MIN,202112210DAL,0,0,36,79,.456,13,40,.325,17,20,.850,9,30,39,26,4,5,17,22,102,.581,.538,.506,.253,20.9,75.0,47.0,72.2,4.2,9.6,16.2,100.0,108.1,120.8
DAL,202112210DAL,1,1,42,86,.488,11,34,.324,19,23,.826,10,34,44,30,11,3,11,22,114,.593,.552,.395,.267,25.0,79.1,53.0,71.4,11.7,7.7,10.3,100.0,120.8,108.1
PHO,202112210LAL,1,0,41,93,.441,12,41,.293,14,15,.933,8,45,53,29,11,4,16,18,108,.542,.505,.441,.161,16.3,88.2,53.0,70.7,10.5,7.7,13.8,100.0,102.6,85.5
LAL,202112210LAL,0,1,34,87,.391,7,35,.200,15,23,.652,6,41,47,14,9,3,15,18,90,.463,.431,.402,.264,11.8,83.7,47.0,41.2,8.6,5.8,13.4,100.0,85.5,102.6
ORL,202112220ATL,1,0,38,85,.447,11,37,.297,17,23,.739,8,32,40,27,11,5,10,24,104,.547,.512,.435,.271,18.2,71.1,44.9,71.1,11.8,10.2,9.5,100.0,111.9,105.5
ATL,202112220ATL,0,1,32,80,.400,12,31,.387,22,29,.759,13,36,49,21,4,8,14,19,98,.528,.475,.388,.363,28.9,81.8,55.1,65.6,4.3,16.7,13.1,100.0,105.5,111.9
CLE,202112220BOS,0,0,36,92,.391,9,38,.237,20,24,.833,15,38,53,17,8,3,16,15,101,.492,.440,.413,.261,29.4,76.0,52.5,47.2,8.0,4.8,13.5,100.0,101.2,111.2
BOS,202112220BOS,1,1,43,92,.467,11,30,.367,14,18,.778,12,36,48,24,12,5,13,24,111,.555,.527,.326,.196,24.0,70.6,47.5,55.8,12.0,9.3,11.5,100.0,111.2,101.2
HOU,202112220MIL,0,0,36,86,.419,13,45,.289,21,31,.677,13,39,52,23,0,7,15,21,106,.532,.494,.523,.360,27.7,73.6,52.0,63.9,0.0,12.3,13.1,100.0,105.7,125.6
MIL,202112220MIL,1,1,45,103,.437,17,46,.370,19,21,.905,14,34,48,25,8,2,7,24,126,.561,.519,.447,.204,26.4,72.3,48.0,55.6,8.0,4.9,5.9,100.0,125.6,105.7
DEN,202112220OKC,0,0,33,84,.393,13,44,.295,15,26,.577,4,35,39,21,7,5,11,18,94,.492,.470,.524,.310,8.2,70.0,39.4,63.6,7.1,8.3,10.3,100.0,95.5,109.7
OKC,202112220OKC,1,1,42,94,.447,8,34,.235,16,19,.842,15,45,60,22,7,4,11,25,108,.528,.489,.362,.202,30.0,91.8,60.6,52.4,7.1,10.0,9.7,100.0,109.7,95.5
LAC,202112220SAC,1,0,42,82,.512,7,24,.292,14,16,.875,6,37,43,26,10,3,13,15,105,.590,.555,.293,.195,15.4,84.1,51.8,61.9,10.3,6.4,12.7,100.0,107.7,91.3
SAC,202112220SAC,0,1,34,85,.400,12,38,.316,9,12,.750,7,33,40,24,7,5,19,15,89,.493,.471,.447,.141,15.9,84.6,48.2,70.6,7.2,8.6,17.4,100.0,91.3,107.7
HOU,202112230IND,0,0,35,80,.438,15,37,.405,21,26,.808,8,20,28,16,9,6,13,17,106,.580,.531,.463,.325,20.0,57.1,37.3,45.7,9.7,12.0,12.4,100.0,114.5,127.5
IND,202112230IND,1,1,46,88,.523,13,38,.342,13,19,.684,15,32,47,27,6,6,15,21,118,.612,.597,.432,.216,42.9,80.0,62.7,58.7,6.5,14.0,13.5,100.0,127.5,114.5
NOP,202112230ORL,1,0,37,86,.430,13,30,.433,23,26,.885,12,34,46,21,4,2,10,13,110,.564,.506,.349,.302,26.1,77.3,51.1,56.8,4.3,3.6,9.3,100.0,118.3,111.8
ORL,202112230ORL,0,1,38,88,.432,9,32,.281,19,21,.905,10,34,44,19,6,11,9,26,104,.535,.483,.364,.239,22.7,73.9,48.9,50.0,6.5,19.6,8.5,100.0,111.8,118.3
ATL,202112230PHI,1,0,37,82,.451,7,24,.292,17,19,.895,11,35,46,20,5,4,16,19,98,.542,.494,.293,.232,26.8,81.4,54.8,54.1,5.5,7.5,15.0,100.0,107.9,105.7
PHI,202112230PHI,0,1,33,80,.413,6,27,.222,24,26,.923,8,30,38,20,8,7,8,13,96,.525,.450,.338,.325,18.6,73.2,45.2,60.6,8.8,12.1,8.0,100.0,105.7,107.9
DET,202112230MIA,0,0,36,80,.450,18,40,.450,22,25,.880,6,37,43,23,9,5,16,25,112,.615,.563,.500,.313,14.0,86.0,50.0,63.9,8.9,8.9,15.0,100.0,111.3,114.3
MIA,202112230MIA,1,1,43,88,.489,12,32,.375,17,19,.895,6,37,43,23,4,0,13,25,115,.597,.557,.364,.216,14.0,86.0,50.0,53.5,4.0,0.0,11.9,100.0,114.3,111.3
WAS,202112230NYK,1,0,42,75,.560,16,37,.432,24,32,.750,5,33,38,30,4,6,11,18,124,.696,.667,.493,.427,14.3,70.2,46.3,71.4,4.3,11.8,11.0,100.0,132.8,125.3
NYK,202112230NYK,0,1,42,93,.452,13,42,.310,20,23,.870,14,30,44,17,2,1,7,21,117,.567,.522,.452,.247,29.8,85.7,53.7,40.5,2.1,2.6,6.4,100.0,125.3,132.8
MIL,202112230DAL,1,0,37,82,.451,10,36,.278,18,22,.818,6,41,47,26,7,5,12,16,102,.556,.512,.439,.268,14.6,83.7,52.2,70.3,7.3,12.2,11.6,100.0,107.0,99.7
DAL,202112230DAL,0,1,35,86,.407,12,45,.267,13,17,.765,8,35,43,25,6,2,11,21,95,.508,.477,.523,.198,16.3,85.4,47.8,71.4,6.3,4.3,10.5,100.0,99.7,107.0
CHO,202112230DEN,1,0,39,94,.415,16,47,.340,21,24,.875,12,38,50,28,10,8,11,21,115,.550,.500,.500,.255,21.4,79.2,48.1,71.8,9.6,14.3,9.5,100.0,110.9,103.2
DEN,202112230DEN,0,1,40,96,.417,14,40,.350,13,17,.765,10,44,54,23,7,2,15,22,107,.517,.490,.417,.177,20.8,78.6,51.9,57.5,6.8,4.3,12.7,100.0,103.2,110.9
