Team,gameID,WIN,HOME,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAC,202202270HOU,1,0,34,77,0.442,11,34,0.324,20,28,0.714,10,49,59,18,4,12,18,22,99,0.554,0.513,0.442,0.364,24.4,89.1,61.5,52.9,4.1,24.0,16.8,100.0,101.8,100.8
HOU,202202270HOU,0,1,35,92,0.38,17,42,0.405,11,18,0.611,6,31,37,26,8,0,7,21,98,0.49,0.473,0.457,0.196,10.9,75.6,38.5,74.3,8.2,0.0,6.5,100.0,100.8,101.8
DAL,202202270GSW,1,0,39,78,0.5,13,34,0.382,16,20,0.8,6,39,45,16,5,7,18,18,107,0.616,0.583,0.436,0.256,15.8,76.5,50.6,41.0,5.1,13.5,17.2,100.0,110.1,104.0
GSW,202202270GSW,0,1,39,91,0.429,11,39,0.282,12,20,0.6,12,32,44,27,15,2,11,23,101,0.506,0.489,0.429,0.22,23.5,84.2,49.4,69.2,15.4,4.5,9.9,100.0,104.0,110.1
DEN,202202270POR,1,0,44,86,0.512,12,37,0.324,24,31,0.774,8,47,55,28,9,5,15,20,124,0.622,0.581,0.43,0.36,20.5,81.0,56.7,63.6,8.6,9.1,13.1,100.0,118.7,88.0
POR,202202270POR,0,1,34,91,0.374,6,36,0.167,18,26,0.692,11,31,42,22,12,3,15,25,92,0.449,0.407,0.396,0.286,19.0,79.5,43.3,64.7,11.5,6.1,12.8,100.0,88.0,118.7
NOP,202202270LAL,1,0,47,92,0.511,13,30,0.433,16,25,0.64,12,39,51,29,16,3,15,19,123,0.597,0.582,0.326,0.272,27.9,84.8,57.3,61.7,15.2,6.0,12.7,100.0,116.8,90.2
LAL,202202270LAL,0,1,35,84,0.417,7,34,0.206,18,20,0.9,7,31,38,15,8,7,23,18,95,0.512,0.458,0.405,0.238,15.2,72.1,42.7,42.9,7.6,11.3,19.9,100.0,90.2,116.8
MIN,202202280CLE,1,0,47,86,0.547,18,42,0.429,15,19,0.789,8,23,31,30,12,6,13,31,127,0.673,0.651,0.488,0.221,22.2,69.7,44.9,63.8,12.3,16.2,12.1,100.0,129.9,124.8
CLE,202202280CLE,0,1,39,74,0.527,15,37,0.405,29,34,0.853,10,28,38,29,5,3,22,17,122,0.686,0.628,0.5,0.459,30.3,77.8,55.1,74.4,5.1,6.8,19.8,100.0,124.8,129.9
IND,202202280ORL,0,0,35,72,0.486,15,36,0.417,18,25,0.72,4,35,39,22,4,6,22,18,103,0.62,0.59,0.5,0.347,12.1,77.8,50.0,62.9,3.9,10.2,21.0,100.0,101.5,117.3
ORL,202202280ORL,1,1,45,96,0.469,12,37,0.324,17,22,0.773,10,29,39,29,10,2,11,19,119,0.563,0.531,0.385,0.229,22.2,87.9,50.0,64.4,9.9,5.6,9.4,100.0,117.3,101.5
TOR,202202280BRK,1,0,51,99,0.515,18,38,0.474,13,22,0.591,16,31,47,35,17,5,13,20,133,0.612,0.606,0.384,0.222,34.0,68.9,51.1,68.6,16.6,9.8,10.7,100.0,130.2,95.0
BRK,202202280BRK,0,1,33,86,0.384,12,35,0.343,19,24,0.792,14,31,45,23,4,5,23,20,97,0.502,0.453,0.407,0.279,31.1,66.0,48.9,69.7,3.9,8.2,19.2,100.0,95.0,130.2
CHI,202202280MIA,0,0,41,84,0.488,7,29,0.241,10,15,0.667,5,33,38,23,9,4,16,24,99,0.546,0.53,0.345,0.179,14.3,78.6,49.4,56.1,9.2,8.0,15.0,100.0,101.3,114.6
MIA,202202280MIA,1,1,40,81,0.494,12,31,0.387,20,26,0.769,9,30,39,28,8,5,14,18,112,0.606,0.568,0.383,0.321,21.4,85.7,50.6,70.0,8.2,9.1,13.2,100.0,114.6,101.3
SAS,202202280MEM,0,0,41,99,0.414,9,32,0.281,14,19,0.737,12,26,38,30,13,3,9,18,105,0.489,0.46,0.323,0.192,22.2,66.7,40.9,73.2,12.9,4.8,7.7,100.0,104.1,117.0
MEM,202202280MEM,1,1,48,89,0.539,11,26,0.423,11,19,0.579,13,42,55,24,5,6,18,18,118,0.606,0.601,0.292,0.213,33.3,77.8,59.1,50.0,5.0,9.0,15.6,100.0,117.0,104.1
CHO,202202280MIL,0,0,36,93,0.387,14,39,0.359,20,32,0.625,9,31,40,22,6,1,9,27,106,0.495,0.462,0.419,0.344,16.7,64.6,39.2,61.1,5.9,2.2,7.8,100.0,103.9,127.4
MIL,202202280MIL,1,1,40,91,0.44,18,45,0.4,32,37,0.865,17,45,62,25,4,5,13,28,130,0.606,0.538,0.495,0.407,35.4,83.3,60.8,62.5,3.9,9.3,10.8,100.0,127.4,103.9
SAC,202202280OKC,1,0,49,87,0.563,10,31,0.323,23,30,0.767,11,35,46,30,10,6,17,25,131,0.654,0.621,0.356,0.345,26.2,83.3,54.8,61.2,9.5,11.8,14.5,100.0,124.2,104.3
OKC,202202280OKC,0,1,40,86,0.465,11,35,0.314,19,27,0.704,7,31,38,28,12,5,17,26,110,0.562,0.529,0.407,0.314,16.7,73.8,45.2,70.0,11.4,8.9,14.8,100.0,104.3,124.2
DET,202203010WAS,0,0,43,90,0.478,8,27,0.296,19,23,0.826,14,29,43,23,9,3,12,21,113,0.564,0.522,0.3,0.256,31.8,70.7,50.6,53.5,9.5,5.4,10.7,100.0,119.1,122.3
WAS,202203010WAS,1,1,41,82,0.5,13,26,0.5,21,26,0.808,12,30,42,29,6,8,15,22,116,0.621,0.579,0.317,0.317,29.3,68.2,49.4,70.7,6.3,12.7,13.8,100.0,122.3,119.1
ATL,202203010BOS,0,0,36,83,0.434,7,31,0.226,19,24,0.792,5,32,37,15,8,4,10,20,98,0.524,0.476,0.373,0.289,12.2,74.4,44.0,41.7,8.5,8.3,9.7,100.0,103.7,113.2
BOS,202203010BOS,1,1,39,83,0.47,11,35,0.314,18,19,0.947,11,36,47,27,4,8,14,20,107,0.586,0.536,0.422,0.229,25.6,87.8,56.0,69.2,4.2,15.4,13.3,100.0,113.2,103.7
BRK,202203010TOR,0,0,42,84,0.5,10,25,0.4,14,19,0.737,7,30,37,21,3,5,12,21,108,0.585,0.56,0.298,0.226,17.9,65.2,43.5,50.0,3.2,7.5,11.5,100.0,114.0,115.0
TOR,202203010TOR,1,1,41,90,0.456,7,23,0.304,20,23,0.87,16,32,48,27,5,2,13,19,109,0.544,0.494,0.256,0.256,34.8,82.1,56.5,65.9,5.3,3.4,11.5,100.0,115.0,114.0
LAC,202203010HOU,1,0,42,96,0.438,13,31,0.419,16,17,0.941,17,38,55,24,7,8,16,19,113,0.546,0.505,0.323,0.177,35.4,73.1,55.0,57.1,7.1,14.0,13.4,100.0,113.9,100.8
HOU,202203010HOU,0,1,38,96,0.396,13,39,0.333,11,17,0.647,14,31,45,21,8,6,14,18,100,0.483,0.464,0.406,0.177,26.9,64.6,45.0,55.3,8.1,9.2,11.9,100.0,100.8,113.9
GSW,202203010MIN,0,0,41,90,0.456,13,45,0.289,19,22,0.864,8,32,40,26,11,3,17,25,114,0.572,0.528,0.5,0.244,18.2,84.2,48.8,63.4,10.3,6.1,14.6,100.0,106.9,120.9
MIN,202203010MIN,1,1,47,89,0.528,16,40,0.4,19,23,0.826,6,36,42,27,10,2,16,20,129,0.651,0.618,0.449,0.258,15.8,81.8,51.2,57.4,9.4,4.4,13.9,100.0,120.9,106.9
DAL,202203010LAL,1,0,41,82,0.5,10,35,0.286,17,27,0.63,10,35,45,24,8,7,14,19,109,0.581,0.561,0.427,0.329,23.3,89.7,54.9,58.5,8.3,14.6,13.0,100.0,112.6,107.4
LAL,202203010LAL,0,1,37,82,0.451,14,34,0.412,16,20,0.8,4,33,37,22,8,6,12,20,104,0.573,0.537,0.415,0.244,10.3,76.7,45.1,59.5,8.3,12.8,11.7,100.0,107.4,112.6
CHO,202203020CLE,1,0,43,85,0.506,17,38,0.447,16,22,0.727,9,36,45,32,10,5,12,21,119,0.628,0.606,0.447,0.259,21.4,90.0,54.9,74.4,10.4,10.4,11.2,100.0,123.3,101.5
CLE,202203020CLE,0,1,37,79,0.468,10,31,0.323,14,21,0.667,4,33,37,21,6,1,14,18,98,0.555,0.532,0.392,0.266,10.0,78.6,45.1,56.8,6.2,2.1,13.7,100.0,101.5,123.3
IND,202203020ORL,1,0,41,94,0.436,12,37,0.324,28,35,0.8,14,40,54,23,12,7,18,19,122,0.558,0.5,0.394,0.372,25.9,76.9,50.9,56.1,10.8,10.8,14.1,100.0,109.3,102.1
ORL,202203020ORL,0,1,44,97,0.454,10,32,0.313,16,20,0.8,12,40,52,22,12,5,20,28,114,0.539,0.505,0.33,0.206,23.1,74.1,49.1,50.0,10.8,8.8,15.9,100.0,102.1,109.3
NYK,202203020PHI,0,0,39,91,0.429,8,28,0.286,22,32,0.688,10,30,40,20,9,3,10,25,108,0.514,0.473,0.308,0.352,20.8,85.7,48.2,51.3,9.0,7.7,8.7,100.0,108.6,123.7
PHI,202203020PHI,1,1,39,75,0.52,17,36,0.472,28,33,0.848,5,38,43,24,2,8,14,25,123,0.687,0.633,0.48,0.44,14.3,79.2,51.8,61.5,2.0,12.7,13.5,100.0,123.7,108.6
UTA,202203020HOU,1,0,50,91,0.549,15,42,0.357,17,24,0.708,11,38,49,32,12,2,19,24,132,0.65,0.632,0.462,0.264,27.5,88.4,59.0,64.0,11.1,5.7,15.8,100.0,121.6,117.0
HOU,202203020HOU,0,1,43,86,0.5,21,51,0.412,20,30,0.667,5,29,34,27,12,3,17,25,127,0.64,0.622,0.593,0.349,11.6,72.5,41.0,62.8,11.1,6.1,14.6,100.0,117.0,121.6
MIA,202203020MIL,0,0,44,97,0.454,21,44,0.477,10,12,0.833,9,39,48,28,9,4,12,22,119,0.582,0.562,0.454,0.124,18.0,78.0,48.0,63.6,8.8,7.3,10.5,100.0,115.7,116.7
MIL,202203020MIL,1,1,41,91,0.451,14,36,0.389,24,27,0.889,11,41,52,22,7,3,12,16,120,0.583,0.527,0.396,0.297,22.0,82.0,52.0,53.7,6.8,5.7,10.4,100.0,116.7,115.7
SAC,202203020NOP,0,0,35,89,0.393,8,35,0.229,17,25,0.68,12,26,38,20,9,4,11,19,95,0.475,0.438,0.393,0.281,21.8,78.8,43.2,57.1,9.1,6.8,9.9,100.0,95.9,126.2
NOP,202203020NOP,1,1,52,88,0.591,11,29,0.379,10,12,0.833,7,43,50,30,5,5,16,23,125,0.67,0.653,0.33,0.136,21.2,78.2,56.8,57.7,5.0,9.3,14.6,100.0,126.2,95.9
OKC,202203020DEN,1,0,44,87,0.506,16,29,0.552,15,21,0.714,9,41,50,24,11,6,15,15,119,0.618,0.598,0.333,0.241,19.6,80.4,51.5,54.5,10.8,13.6,13.5,100.0,116.8,105.1
DEN,202203020DEN,0,1,40,90,0.444,12,46,0.261,15,17,0.882,10,37,47,25,11,2,16,19,107,0.549,0.511,0.511,0.189,19.6,80.4,48.5,62.5,10.8,3.4,14.1,100.0,105.1,116.8
POR,202203020PHO,0,0,30,78,0.385,11,31,0.355,19,25,0.76,5,30,35,22,10,2,19,23,90,0.506,0.455,0.397,0.321,11.4,81.1,43.2,73.3,9.9,4.5,17.6,100.0,89.3,119.1
PHO,202203020PHO,1,1,40,80,0.5,14,36,0.389,26,31,0.839,7,39,46,32,14,6,16,21,120,0.641,0.588,0.45,0.388,18.9,88.6,56.8,80.0,13.9,12.8,14.6,100.0,119.1,89.3
CHI,202203030ATL,0,0,52,88,0.591,14,26,0.538,6,7,0.857,5,27,32,30,5,2,14,19,124,0.681,0.67,0.295,0.08,16.7,77.1,49.2,57.7,5.3,4.5,13.3,100.0,130.7,137.0
ATL,202203030ATL,1,1,44,84,0.524,18,40,0.45,24,28,0.857,8,25,33,26,7,3,6,15,130,0.675,0.631,0.476,0.333,22.9,83.3,50.8,59.1,7.4,4.8,5.9,100.0,137.0,130.7
MEM,202203030BOS,0,0,42,99,0.424,13,40,0.325,10,13,0.769,17,27,44,24,10,4,7,16,107,0.511,0.49,0.404,0.131,32.1,64.3,46.3,57.1,10.9,7.7,6.3,100.0,116.2,130.3
BOS,202203030BOS,1,1,46,89,0.517,16,37,0.432,12,15,0.8,15,36,51,33,4,7,14,15,120,0.628,0.607,0.416,0.169,35.7,67.9,53.7,71.7,4.3,11.9,12.8,100.0,130.3,116.2
MIA,202203030BRK,1,0,40,77,0.519,10,30,0.333,23,28,0.821,5,30,35,27,8,6,15,22,113,0.633,0.584,0.39,0.364,17.9,81.1,53.8,67.5,8.3,11.5,14.4,100.0,117.7,111.4
BRK,202203030BRK,0,1,39,83,0.47,12,31,0.387,17,22,0.773,7,23,30,24,5,5,13,24,107,0.577,0.542,0.373,0.265,18.9,82.1,46.2,61.5,5.2,10.6,12.3,100.0,111.4,117.7
DET,202203030TOR,1,0,38,84,0.452,11,37,0.297,21,28,0.75,11,31,42,25,4,5,10,29,108,0.561,0.518,0.44,0.333,28.9,68.9,50.6,65.8,4.4,8.8,9.4,100.0,118.2,116.0
TOR,202203030TOR,0,1,36,83,0.434,7,26,0.269,27,36,0.75,14,27,41,12,5,4,10,22,106,0.536,0.476,0.313,0.434,31.1,71.1,49.4,33.3,5.5,8.5,9.2,100.0,116.0,118.2
GSW,202203030DAL,0,0,44,81,0.543,15,30,0.5,10,13,0.769,10,27,37,26,7,5,15,19,113,0.652,0.636,0.37,0.16,29.4,77.1,53.6,59.1,7.7,10.4,14.7,100.0,123.7,133.5
DAL,202203030DAL,1,1,45,85,0.529,17,37,0.459,15,20,0.75,8,24,32,29,7,1,10,16,122,0.65,0.629,0.435,0.235,22.9,70.6,46.4,64.4,7.7,2.0,9.6,100.0,133.5,123.7
SAC,202203030SAS,1,0,39,85,0.459,10,32,0.313,27,32,0.844,9,40,49,26,6,2,14,13,115,0.58,0.518,0.376,0.376,20.9,87.0,55.1,66.7,5.8,3.3,12.4,100.0,112.0,109.1
SAS,202203030SAS,0,1,46,93,0.495,12,32,0.375,8,16,0.5,6,34,40,28,8,5,11,24,112,0.56,0.559,0.344,0.172,13.0,79.1,44.9,60.9,7.8,9.4,9.9,100.0,109.1,112.0
LAL,202203030LAC,0,0,41,84,0.488,12,35,0.343,17,22,0.773,9,27,36,26,8,4,14,17,111,0.592,0.56,0.417,0.262,21.4,67.5,43.9,63.4,8.3,6.1,13.0,100.0,114.8,136.6
LAC,202203030LAC,1,1,51,93,0.548,17,27,0.63,13,15,0.867,13,33,46,32,10,3,12,22,132,0.663,0.64,0.29,0.161,32.5,78.6,56.1,62.7,10.3,6.1,10.8,100.0,136.6,114.8
IND,202203040DET,0,0,39,100,0.39,10,40,0.25,18,28,0.643,21,34,55,24,4,9,14,16,106,0.472,0.44,0.4,0.28,38.9,64.2,51.4,61.5,4.1,14.1,11.1,100.0,109.2,114.4
DET,202203040DET,1,1,42,94,0.447,15,30,0.5,12,18,0.667,19,33,52,28,5,9,13,22,111,0.545,0.527,0.319,0.191,35.8,61.1,48.6,66.7,5.2,15.0,11.3,100.0,114.4,109.2
CLE,202203040PHI,0,0,44,82,0.537,10,28,0.357,21,24,0.875,10,31,41,30,5,4,12,22,119,0.643,0.598,0.341,0.293,27.0,91.2,57.7,68.2,5.3,9.5,11.5,100.0,125.8,132.1
PHI,202203040PHI,1,1,41,75,0.547,14,33,0.424,29,32,0.906,3,27,30,23,8,3,12,24,125,0.702,0.64,0.44,0.427,8.8,73.0,42.3,56.1,8.5,5.6,11.9,100.0,132.1,125.8
ATL,202203040WAS,1,0,38,91,0.418,13,36,0.361,28,34,0.824,13,26,39,18,6,5,4,16,117,0.552,0.489,0.396,0.374,27.7,78.8,48.8,47.4,6.4,8.9,3.6,100.0,125.4,122.1
WAS,202203040WAS,0,1,46,85,0.541,14,29,0.483,8,9,0.889,7,34,41,37,2,7,14,29,114,0.641,0.624,0.341,0.106,21.2,72.3,51.3,80.4,2.1,12.7,13.6,100.0,122.1,125.4
MIL,202203040CHI,1,0,43,88,0.489,10,31,0.323,22,33,0.667,12,38,50,20,5,5,14,18,118,0.575,0.545,0.352,0.375,25.5,88.4,55.6,46.5,4.8,7.4,12.0,100.0,113.8,108.0
CHI,202203040CHI,0,1,47,94,0.5,10,26,0.385,8,11,0.727,5,35,40,25,5,2,12,23,112,0.567,0.553,0.277,0.117,11.6,74.5,44.4,53.2,4.8,3.5,10.8,100.0,108.0,113.8
ORL,202203040TOR,1,0,36,95,0.379,11,37,0.297,20,21,0.952,12,43,55,24,5,4,11,18,103,0.494,0.437,0.389,0.221,22.2,78.2,50.5,66.7,5.0,7.1,9.5,100.0,103.5,97.4
TOR,202203040TOR,0,1,37,93,0.398,12,37,0.324,11,17,0.647,12,42,54,22,2,8,12,18,97,0.483,0.462,0.398,0.183,21.8,77.8,49.5,59.5,2.0,13.8,10.7,100.0,97.4,103.5
UTA,202203040NOP,0,0,31,89,0.348,11,41,0.268,17,26,0.654,22,30,52,15,7,2,21,14,90,0.448,0.41,0.461,0.292,37.3,66.7,50.0,48.4,7.2,3.3,17.3,100.0,92.2,127.0
NOP,202203040NOP,1,1,50,97,0.515,11,36,0.306,13,17,0.765,15,37,52,29,11,5,11,23,124,0.593,0.572,0.371,0.175,33.3,62.7,50.0,58.0,11.3,10.4,9.5,100.0,127.0,92.2
MIN,202203040OKC,1,0,49,91,0.538,22,47,0.468,18,23,0.783,7,34,41,35,17,7,18,17,138,0.682,0.659,0.516,0.253,18.4,81.0,51.3,71.4,15.6,13.7,15.1,100.0,127.0,92.9
OKC,202203040OKC,0,1,37,86,0.43,9,35,0.257,18,21,0.857,8,31,39,19,12,4,23,16,101,0.53,0.483,0.407,0.244,19.0,81.6,48.8,51.4,11.0,9.1,19.5,100.0,92.9,127.0
HOU,202203040DEN,0,0,38,83,0.458,10,36,0.278,15,22,0.682,9,35,44,25,4,3,15,21,101,0.545,0.518,0.434,0.265,22.5,77.8,51.8,65.8,4.1,5.7,13.9,100.0,104.6,120.1
DEN,202203040DEN,1,1,39,86,0.453,13,33,0.394,25,31,0.806,10,31,41,27,10,4,10,21,116,0.582,0.529,0.384,0.36,22.2,77.5,48.2,69.2,10.4,8.5,9.1,100.0,120.1,104.6
NYK,202203040PHO,0,0,40,86,0.465,13,29,0.448,21,30,0.7,12,37,49,23,7,5,14,22,114,0.575,0.541,0.337,0.349,28.6,92.5,59.8,57.5,7.0,9.8,12.4,100.0,114.0,115.0
PHO,202203040PHO,1,1,38,85,0.447,17,34,0.5,22,27,0.815,3,30,33,28,7,3,10,22,115,0.594,0.547,0.4,0.318,7.5,71.4,40.2,73.7,7.0,5.3,9.4,100.0,115.0,114.0
SAC,202203050DAL,0,0,46,94,0.489,9,25,0.36,12,18,0.667,10,35,45,24,5,1,16,28,113,0.554,0.537,0.266,0.191,25.6,77.8,53.6,52.2,5.0,2.1,13.6,100.0,113.9,114.9
DAL,202203050DAL,1,1,40,84,0.476,14,36,0.389,20,27,0.741,10,29,39,22,7,2,10,22,114,0.594,0.56,0.429,0.321,22.2,74.4,46.4,55.0,7.1,2.9,9.4,100.0,114.9,113.9
SAS,202203050CHO,0,0,45,98,0.459,11,37,0.297,16,20,0.8,13,38,51,28,7,6,10,18,117,0.548,0.515,0.378,0.204,25.0,77.6,50.5,62.2,6.9,12.2,8.6,100.0,116.0,122.0
CHO,202203050CHO,1,1,42,91,0.462,16,42,0.381,23,29,0.793,11,39,50,29,8,5,9,16,123,0.593,0.549,0.462,0.319,22.4,75.0,49.5,69.0,7.9,8.2,8.0,100.0,122.0,116.0
ORL,202203050MEM,0,0,37,86,0.43,11,35,0.314,11,16,0.688,1,40,41,25,7,5,12,20,96,0.516,0.494,0.407,0.186,2.0,87.0,42.7,67.6,6.7,8.6,11.4,100.0,92.4,119.4
MEM,202203050MEM,1,1,46,92,0.5,14,34,0.412,18,27,0.667,6,49,55,25,7,4,8,14,124,0.597,0.576,0.37,0.293,13.0,98.0,57.3,54.3,6.7,7.8,7.2,100.0,119.4,92.4
PHI,202203050MIA,0,0,28,82,0.341,7,41,0.171,19,23,0.826,13,28,41,13,9,4,12,17,82,0.445,0.384,0.5,0.28,28.9,82.4,51.9,46.4,10.4,9.1,11.5,100.0,94.7,114.4
MIA,202203050MIA,1,1,35,72,0.486,13,28,0.464,16,19,0.842,6,32,38,20,6,3,14,19,99,0.616,0.576,0.389,0.264,17.6,71.1,48.1,57.1,6.9,7.3,14.8,100.0,114.4,94.7
POR,202203050MIN,0,0,40,85,0.471,16,38,0.421,25,30,0.833,11,30,41,24,5,1,16,23,121,0.616,0.565,0.447,0.353,25.0,76.9,49.4,60.0,5.0,2.1,14.0,100.0,121.3,135.4
MIN,202203050MIN,1,1,48,85,0.565,15,37,0.405,24,29,0.828,9,33,42,36,10,7,11,21,135,0.69,0.653,0.435,0.341,23.1,75.0,50.6,75.0,10.0,14.9,10.1,100.0,135.4,121.3
GSW,202203050LAL,0,0,46,92,0.5,15,34,0.441,9,19,0.474,10,31,41,22,11,4,16,20,116,0.578,0.582,0.37,0.207,22.2,72.1,46.6,47.8,10.5,8.3,13.8,100.0,111.2,118.9
LAL,202203050LAL,1,1,44,89,0.494,18,41,0.439,18,21,0.857,12,35,47,25,10,6,20,18,124,0.631,0.596,0.461,0.236,27.9,77.8,53.4,56.8,9.6,10.3,16.9,100.0,118.9,111.2
BRK,202203060BOS,0,0,45,89,0.506,12,27,0.444,18,20,0.9,12,33,45,24,6,4,16,26,120,0.613,0.573,0.303,0.225,30.8,76.7,54.9,53.3,6.1,8.5,14.1,100.0,122.4,128.6
BOS,202203060BOS,1,1,40,83,0.482,17,36,0.472,29,38,0.763,10,27,37,25,9,7,10,19,126,0.632,0.584,0.434,0.458,23.3,69.2,45.1,62.5,9.2,11.3,9.1,100.0,128.6,122.4
PHO,202203060MIL,0,0,50,93,0.538,14,31,0.452,8,11,0.727,6,21,27,33,8,4,11,20,122,0.623,0.613,0.333,0.118,15.0,60.0,36.0,66.0,8.1,7.3,10.1,100.0,123.2,133.3
MIL,202203060MIL,1,1,47,87,0.54,15,32,0.469,23,29,0.793,14,34,48,31,9,6,15,19,132,0.662,0.626,0.368,0.333,40.0,85.0,64.0,66.0,9.1,9.7,13.1,100.0,133.3,123.2
IND,202203060WAS,0,0,44,85,0.518,10,31,0.323,25,29,0.862,7,35,42,28,3,5,10,22,123,0.629,0.576,0.365,0.341,18.4,87.5,53.8,63.6,3.0,11.4,9.3,100.0,124.3,134.5
WAS,202203060WAS,1,1,45,86,0.523,17,42,0.405,26,32,0.813,5,31,36,33,6,4,6,16,133,0.664,0.622,0.488,0.372,12.5,81.6,46.2,73.3,6.1,7.4,5.7,100.0,134.5,124.3
MEM,202203060HOU,0,0,44,97,0.454,5,26,0.192,19,27,0.704,12,28,40,27,12,8,11,27,112,0.514,0.479,0.268,0.278,24.5,77.8,47.1,61.4,11.5,16.7,9.2,100.0,107.2,117.7
HOU,202203060HOU,1,1,43,82,0.524,13,34,0.382,24,36,0.667,8,37,45,23,4,5,17,22,123,0.629,0.604,0.415,0.439,22.2,75.5,52.9,53.5,3.8,7.0,14.8,100.0,117.7,107.2
UTA,202203060OKC,1,0,40,89,0.449,23,52,0.442,13,17,0.765,11,37,48,27,4,4,11,21,116,0.601,0.579,0.584,0.191,23.4,77.1,50.5,67.5,4.2,7.7,10.2,100.0,122.7,108.9
OKC,202203060OKC,0,1,39,92,0.424,8,40,0.2,17,19,0.895,11,36,47,20,11,9,8,19,103,0.513,0.467,0.435,0.207,22.9,76.6,49.5,51.3,11.6,24.3,7.4,100.0,108.9,122.7
TOR,202203060CLE,0,0,37,94,0.394,6,24,0.25,16,26,0.615,14,31,45,17,13,3,7,20,96,0.455,0.426,0.255,0.277,24.6,67.4,43.7,45.9,13.4,6.1,6.2,100.0,99.2,107.5
CLE,202203060CLE,1,1,39,85,0.459,11,36,0.306,15,23,0.652,15,43,58,24,5,7,19,22,104,0.547,0.524,0.424,0.271,32.6,75.4,56.3,61.5,5.2,10.0,16.6,100.0,107.5,99.2
NOP,202203060DEN,0,0,48,101,0.475,14,33,0.424,20,29,0.69,14,35,49,30,9,4,14,30,130,0.571,0.545,0.327,0.287,27.5,77.8,51.0,62.5,8.2,7.4,11.0,100.0,117.8,125.0
DEN,202203060DEN,1,1,47,87,0.54,10,33,0.303,34,43,0.791,10,37,47,32,7,8,15,26,138,0.651,0.598,0.379,0.494,22.2,72.5,49.0,68.1,6.3,11.8,12.4,100.0,125.0,117.8
NYK,202203060LAC,1,0,42,89,0.472,13,29,0.448,19,30,0.633,15,42,57,19,4,5,10,18,116,0.568,0.545,0.326,0.337,30.6,82.4,57.0,45.2,4.2,9.3,8.9,100.0,120.8,96.9
LAC,202203060LAC,0,1,33,88,0.375,11,34,0.324,16,22,0.727,9,34,43,17,2,5,10,23,93,0.476,0.438,0.386,0.25,17.6,69.4,43.0,51.5,2.1,8.3,9.3,100.0,96.9,120.8
ATL,202203070DET,0,0,42,93,0.452,11,38,0.289,15,22,0.682,13,35,48,28,3,6,14,25,110,0.536,0.511,0.409,0.237,28.9,70.0,50.5,66.7,3.0,10.0,12.0,100.0,109.9,112.9
DET,202203070DET,1,1,43,93,0.462,12,33,0.364,15,23,0.652,15,32,47,27,7,2,14,27,113,0.548,0.527,0.355,0.247,30.0,71.1,49.5,62.8,7.0,3.6,12.0,100.0,112.9,109.9
CHI,202203070PHI,0,0,39,87,0.448,8,24,0.333,20,26,0.769,14,34,48,22,5,4,13,24,106,0.538,0.494,0.276,0.299,31.8,81.0,55.8,56.4,5.2,7.4,11.7,100.0,109.9,125.5
PHI,202203070PHI,1,1,41,84,0.488,12,30,0.4,27,34,0.794,8,30,38,29,5,5,10,19,121,0.611,0.56,0.357,0.405,19.0,68.2,44.2,70.7,5.2,7.9,9.2,100.0,125.5,109.9
HOU,202203070MIA,0,0,39,88,0.443,13,43,0.302,15,22,0.682,9,24,33,22,8,7,11,24,106,0.543,0.517,0.489,0.25,19.6,64.9,39.8,56.4,8.3,11.7,10.1,100.0,109.6,127.2
MIA,202203070MIA,1,1,49,91,0.538,14,31,0.452,11,14,0.786,13,37,50,26,3,4,15,17,123,0.633,0.615,0.341,0.154,35.1,80.4,60.2,53.1,3.1,8.9,13.4,100.0,127.2,109.6
POR,202203070MIN,0,0,23,83,0.277,7,28,0.25,28,38,0.737,8,34,42,11,10,5,18,30,81,0.406,0.319,0.337,0.458,14.3,64.2,38.5,47.8,9.2,10.2,15.3,100.0,74.3,113.8
MIN,202203070MIN,1,1,38,92,0.413,13,43,0.302,35,44,0.795,19,48,67,21,10,9,22,25,124,0.557,0.484,0.467,0.478,35.8,85.7,61.5,55.3,9.2,16.4,16.5,100.0,113.8,74.3
UTA,202203070DAL,0,0,36,83,0.434,12,31,0.387,19,24,0.792,12,33,45,22,5,6,14,20,103,0.55,0.506,0.373,0.289,26.1,78.6,51.1,61.1,5.3,14.3,13.0,100.0,110.0,118.6
DAL,202203070DAL,1,1,39,88,0.443,17,46,0.37,16,20,0.8,9,34,43,19,9,5,9,21,111,0.573,0.54,0.523,0.227,21.4,73.9,48.9,48.7,9.6,9.6,8.5,100.0,118.6,110.0
LAL,202203070SAS,0,0,43,91,0.473,8,26,0.308,16,23,0.696,12,31,43,19,7,3,15,26,110,0.544,0.516,0.286,0.253,25.5,72.1,47.8,44.2,6.8,5.2,12.9,100.0,107.5,114.3
SAS,202203070SAS,1,1,46,84,0.548,9,26,0.346,16,30,0.533,12,35,47,28,6,7,18,18,117,0.602,0.601,0.31,0.357,27.9,74.5,52.2,60.9,5.9,10.8,15.6,100.0,114.3,107.5
